ATQShares,ATQ_AvgT,ATQ_Pct,ATQ_TotalT,All_AvgT,AvgEffecSpread,AvgEffecSpread_T,AvgRealSpread,AvgRealSpread_T,AwayExecShares,Broker,Broker_Size,CancelledShares,CoveredOrders,CoveredShares,Exchange,ExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_5_30,ExecShares_60_299,MarketCenter,MktCtrAvg_All_AvgT,MktCtrAvg_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,MktCtrAvg_PrImp_Pct,MktCtrExecShares,MktShare,OTQShares,OTQ_AvgAmt,OTQ_AvgT,OTQ_Pct,OTQ_TotalT,OrderCode,OrderType,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,PrImp_ExpAmt,PrImp_Pct,PrImp_TotalAmt,PrImp_TotalT,Quarter,Rebate,Rebate_Dummy,Rel_All_AvgT,Rel_PrImp_AvgT,Rel_PrImp_ExpAmt,Rel_PrImp_Pct
-167418429.90909094,0.07415358050056924,0.031081738023927996,-6539805.5363636315,0.03365934794374201,0.004768003058851326,-31891059.774163656,0.005367022132396938,20435389.50897274,-632128.9090909091,Boenning Scattergood,0.0,-11868334.545454545,-2171698.727272727,-1944681903.090909,NASDAQ,-1932633184.090909,-1930922838.6363635,-1236806.2727272727,-353928.0,-16887.81818181818,-94104.45454545453,CDRG,1.4484300047443621,0.46645515284014727,0.0015861469428540345,0.13478211228814851,-1932001055.181818,-0.06343636363636365,-101313380.9090909,-335.26497272727283,0.09401036446006505,0.009701809992092164,-59351313.69090901,0,Market,-1661750971.181818,-0.00033211807561860096,0.008641834009942798,-0.000678931897713092,-0.040138873254398466,-17502463.329472702,-45281342.85454545,2014Q4,0.0,1,-1.4147706568006202,-0.45781331883020426,-0.0022650788405671252,-0.17492098554254684
-167418429.90909094,0.07415358050056924,0.031081738023927996,-6539805.5363636315,0.03365934794374201,0.004768003058851326,-31891059.774163656,0.005367022132396938,20435389.50897274,-632128.9090909091,COR Clearing,0.0,-11868334.545454545,-2171698.727272727,-1944681903.090909,NASDAQ,-1932633184.090909,-1930922838.6363635,-1236806.2727272727,-353928.0,-16887.81818181818,-94104.45454545453,CDRG,1.4484300047443621,0.46645515284014727,0.0015861469428540345,0.13478211228814851,-1932001055.181818,-0.30065454545454545,-101313380.9090909,-335.26497272727283,0.09401036446006505,0.009701809992092164,-59351313.69090901,0,Market,-1661750971.181818,-0.00033211807561860096,0.008641834009942798,-0.000678931897713092,-0.040138873254398466,-17502463.329472702,-45281342.85454545,2014Q4,0.0,0,-1.4147706568006202,-0.45781331883020426,-0.0022650788405671252,-0.17492098554254684
-167418429.90909094,0.07415358050056924,0.031081738023927996,-6539805.5363636315,0.03365934794374201,0.004768003058851326,-31891059.774163656,0.005367022132396938,20435389.50897274,-632128.9090909091,DA Davidson,0.0,-11868334.545454545,-2171698.727272727,-1944681903.090909,NASDAQ,-1932633184.090909,-1930922838.6363635,-1236806.2727272727,-353928.0,-16887.81818181818,-94104.45454545453,CDRG,1.4484300047443621,0.46645515284014727,0.0015861469428540345,0.13478211228814851,-1932001055.181818,0.039672727272727304,-101313380.9090909,-335.26497272727283,0.09401036446006505,0.009701809992092164,-59351313.69090901,0,Market,-1661750971.181818,-0.00033211807561860096,0.008641834009942798,-0.000678931897713092,-0.040138873254398466,-17502463.329472702,-45281342.85454545,2014Q4,0.0,0,-1.4147706568006202,-0.45781331883020426,-0.0022650788405671252,-0.17492098554254684
-118777623.0,0.06253055383820112,0.010538359274327613,491827.8999999985,0.03296173599045052,0.0040313482871254455,-13724205.735300012,5.3254209103462466e-05,342537.16874999646,0.0,Deutsche,0.0,-8966942.5,-1117911.5,-1063413637.5,NASDAQ,-1054368536.0,-1053186037.0,-963282.5,-220317.5,-1232.0,7005.5,CDRG,1.3668582028863367,0.5999880760641173,0.0006302019305145512,0.04774609018875142,-1054368536.0,-0.0169,-30564253.0,-136.49075000000133,0.11226465168492705,0.013453960342958482,-14892635.949999936,0,Market,-905026660.0,0.0003760369340125684,0.009383340969983937,7.740314092512073e-05,-0.023992319617286095,-8058290.055249984,-21098736.349999987,2014Q4,0.0,1,-1.3338964668958864,-0.5906047350941334,-0.0005527987895894322,-0.07173840980603746
-167418429.90909094,0.07415358050056924,0.031081738023927996,-6539805.5363636315,0.03365934794374201,0.004768003058851326,-31891059.774163656,0.005367022132396938,20435389.50897274,-632128.9090909091,Edward Jones,0.0,-11868334.545454545,-2171698.727272727,-1944681903.090909,NASDAQ,-1932633184.090909,-1930922838.6363635,-1236806.2727272727,-353928.0,-16887.81818181818,-94104.45454545453,CDRG,1.4484300047443621,0.46645515284014727,0.0015861469428540345,0.13478211228814851,-1932001055.181818,-0.020627272727272716,-101313380.9090909,-335.26497272727283,0.09401036446006505,0.009701809992092164,-59351313.69090901,0,Market,-1661750971.181818,-0.00033211807561860096,0.008641834009942798,-0.000678931897713092,-0.040138873254398466,-17502463.329472702,-45281342.85454545,2014Q4,0.0,0,-1.4147706568006202,-0.45781331883020426,-0.0022650788405671252,-0.17492098554254684
-132505498.7142857,0.06351899472935578,0.031065936284163057,-4937909.542857133,0.017094266763500066,0.003760800036143805,-29692589.945585735,0.006284577401593482,24517494.417742904,-577990.1428571428,Euro Pacific Capital,0.0,-7456224.571428571,-2013406.8571428573,-1717971917.142857,NASDAQ,-1710386722.7142859,-1708895463.2857141,-1147440.5714285714,-273373.5714285715,-19807.428571428572,-39726.0,CDRG,1.8591581772307981,0.6016566588783497,0.0029123312411366287,0.13875128915346213,-1709808732.5714288,0.0246285714285715,-102694191.14285713,-313.85122857142846,0.016748369259327545,0.004876245438893638,-63046382.79999992,0,Market,-1475187032.857143,-0.0004904002081097102,-0.00034268808215222324,-0.0007716787610348771,-0.03594218172305663,-16107053.525957119,-52362505.55714285,2014Q4,0.0,0,-1.8420639104672978,-0.6019993469605022,-0.0036840100021715023,-0.1746934708765189
-176088062.60000002,0.08574740217066515,0.033681688557803555,-4882930.519999985,0.041039389400841175,0.005032566533388107,-33883645.27116002,0.006055385442147698,22688412.09378001,-695341.8,Financorp Group,0.0,-12527171.0,-2311997.8,-2076543024.5,NASDAQ,-2063873047.8000002,-2062283752.1,-1150346.0,-314787.4,-14931.2,-100153.09999999998,CDRG,1.433251941840535,0.5100966498169148,0.0017553544197387114,0.14642992745494765,-2063177706.0,-0.22146000000000005,-108487252.19999999,-355.6569300000001,0.11588611730058695,0.009867808683622026,-61518934.259999946,0,Market,-1776932290.6999998,-0.0004390031556542901,0.013828015663987336,-0.000793066092783028,-0.042840355003641584,-18832488.621749975,-42261442.460000016,2014Q4,0.0,0,-1.3922125524396942,-0.4962686341529272,-0.0025484205125217412,-0.18927028245858937
-167418429.90909094,0.07415358050056924,0.031081738023927996,-6539805.5363636315,0.03365934794374201,0.004768003058851326,-31891059.774163656,0.005367022132396938,20435389.50897274,-632128.9090909091,LPL,0.0,-11868334.545454545,-2171698.727272727,-1944681903.090909,NASDAQ,-1932633184.090909,-1930922838.6363635,-1236806.2727272727,-353928.0,-16887.81818181818,-94104.45454545453,CDRG,1.4484300047443621,0.46645515284014727,0.0015861469428540345,0.13478211228814851,-1932001055.181818,0.010927272727272702,-101313380.9090909,-335.26497272727283,0.09401036446006505,0.009701809992092164,-59351313.69090901,0,Market,-1661750971.181818,-0.00033211807561860096,0.008641834009942798,-0.000678931897713092,-0.040138873254398466,-17502463.329472702,-45281342.85454545,2014Q4,0.0,0,-1.4147706568006202,-0.45781331883020426,-0.0022650788405671252,-0.17492098554254684
-516857138.5454545,-7.737682237995401,0.08691313209842966,-19395448637.3909,-1.0214824683433061,0.0025529721103511316,-32260509.081645507,-0.012774805033051558,-55399850.864382066,-2647599.5454545454,AXA,0.0,-2186744844.818182,-8385755.636363637,-3540278915.727273,NASDAQ,-1367319070.090909,-1340389273.0,-6214935.363636363,-3690319.6363636367,-6123901.181818182,-7686584.818181818,CDRG,5.465296141940147,3.3515031873142074,0.002069003645395171,0.1593750114503193,-1364671470.5454545,-0.04496363636363637,-36997057.09090909,-216.1014818181839,-15.851031501942785,0.011122183550371492,-3628504975.863635,0,Limit,-813464874.4545455,-0.0013924632979187088,-0.12433899295348128,-0.0010315858187742119,-0.09803531564880102,-3961391.641900011,-417001469.69090915,2014Q4,0.0,0,-6.48677861028345,-3.475842180267689,-0.003100589464169384,-0.2574103270991204
-516857138.5454545,-7.737682237995401,0.08691313209842966,-19395448637.3909,-1.0214824683433061,0.0025529721103511316,-32260509.081645507,-0.012774805033051558,-55399850.864382066,-2647599.5454545454,Boenning Scattergood,0.0,-2186744844.818182,-8385755.636363637,-3540278915.727273,NASDAQ,-1367319070.090909,-1340389273.0,-6214935.363636363,-3690319.6363636367,-6123901.181818182,-7686584.818181818,CDRG,5.465296141940147,3.3515031873142074,0.002069003645395171,0.1593750114503193,-1364671470.5454545,-0.03624545454545458,-36997057.09090909,-216.1014818181839,-15.851031501942785,0.011122183550371492,-3628504975.863635,0,Limit,-813464874.4545455,-0.0013924632979187088,-0.12433899295348128,-0.0010315858187742119,-0.09803531564880102,-3961391.641900011,-417001469.69090915,2014Q4,0.0,1,-6.48677861028345,-3.475842180267689,-0.003100589464169384,-0.2574103270991204
-516857138.5454545,-7.737682237995401,0.08691313209842966,-19395448637.3909,-1.0214824683433061,0.0025529721103511316,-32260509.081645507,-0.012774805033051558,-55399850.864382066,-2647599.5454545454,COR Clearing,0.0,-2186744844.818182,-8385755.636363637,-3540278915.727273,NASDAQ,-1367319070.090909,-1340389273.0,-6214935.363636363,-3690319.6363636367,-6123901.181818182,-7686584.818181818,CDRG,5.465296141940147,3.3515031873142074,0.002069003645395171,0.1593750114503193,-1364671470.5454545,-0.051945454545454545,-36997057.09090909,-216.1014818181839,-15.851031501942785,0.011122183550371492,-3628504975.863635,0,Limit,-813464874.4545455,-0.0013924632979187088,-0.12433899295348128,-0.0010315858187742119,-0.09803531564880102,-3961391.641900011,-417001469.69090915,2014Q4,0.0,0,-6.48677861028345,-3.475842180267689,-0.003100589464169384,-0.2574103270991204
-516857138.5454545,-7.737682237995401,0.08691313209842966,-19395448637.3909,-1.0214824683433061,0.0025529721103511316,-32260509.081645507,-0.012774805033051558,-55399850.864382066,-2647599.5454545454,DA Davidson,0.0,-2186744844.818182,-8385755.636363637,-3540278915.727273,NASDAQ,-1367319070.090909,-1340389273.0,-6214935.363636363,-3690319.6363636367,-6123901.181818182,-7686584.818181818,CDRG,5.465296141940147,3.3515031873142074,0.002069003645395171,0.1593750114503193,-1364671470.5454545,0.04481818181818181,-36997057.09090909,-216.1014818181839,-15.851031501942785,0.011122183550371492,-3628504975.863635,0,Limit,-813464874.4545455,-0.0013924632979187088,-0.12433899295348128,-0.0010315858187742119,-0.09803531564880102,-3961391.641900011,-417001469.69090915,2014Q4,0.0,0,-6.48677861028345,-3.475842180267689,-0.003100589464169384,-0.2574103270991204
-316373889.0,-4.540380830828692,0.03280020010281193,-11807525804.050016,-1.5830349550205067,0.0026105749631219165,-14941345.592550073,0.0001457416449150567,-5818878.609100027,0.0,Deutsche,0.0,-986175487.0,-4339593.5,-1695218066.0,NASDAQ,-717314978.5,-700649532.0,-3604761.0,-2315656.5,-4015837.5,-4701746.5,CDRG,3.074145919183948,1.954967866801797,0.0012428343944269529,0.07934184032138747,-717314978.5,-0.00635,-17648424.5,-91.53740000000185,-21.689913530548637,0.007722630831262248,-2634984621.6499968,0,Limit,-383292665.0,-0.0003990489847609932,-0.017799917472031523,-0.0002931081175873534,-0.04052283093407416,-1315799.7288000055,-164236166.79999998,2014Q4,0.0,1,-4.657180874204456,-1.9727677842738287,-0.0015359425120143062,-0.11986467125546169
-516857138.5454545,-7.737682237995401,0.08691313209842966,-19395448637.3909,-1.0214824683433061,0.0025529721103511316,-32260509.081645507,-0.012774805033051558,-55399850.864382066,-2647599.5454545454,Edward Jones,0.0,-2186744844.818182,-8385755.636363637,-3540278915.727273,NASDAQ,-1367319070.090909,-1340389273.0,-6214935.363636363,-3690319.6363636367,-6123901.181818182,-7686584.818181818,CDRG,5.465296141940147,3.3515031873142074,0.002069003645395171,0.1593750114503193,-1364671470.5454545,-0.013872727272727314,-36997057.09090909,-216.1014818181839,-15.851031501942785,0.011122183550371492,-3628504975.863635,0,Limit,-813464874.4545455,-0.0013924632979187088,-0.12433899295348128,-0.0010315858187742119,-0.09803531564880102,-3961391.641900011,-417001469.69090915,2014Q4,0.0,0,-6.48677861028345,-3.475842180267689,-0.003100589464169384,-0.2574103270991204
-446325943.57142854,-7.506030460906697,0.08994861072026755,-17427081073.57142,-0.674115872327997,0.0020065559494716542,-30191519.6887143,-0.04599439771035721,-138017970.18625763,-3484773.0,Euro Pacific Capital,0.0,-2267648226.5714283,-8323234.571428571,-3528105044.1428576,NASDAQ,-1272886340.857143,-1248648058.857143,-5680840.571428571,-3284513.1428571427,-5480705.428571429,-6928036.0,CDRG,4.302981741920664,3.082184331877773,0.0018053077488030525,0.1452917457335594,-1269401567.857143,-0.09208571428571428,-36850729.0,-220.07887142857243,-8.998460140368849,0.00838341288644593,-3180901600.999999,0,Limit,-789709668.2857143,-0.0014129091145788641,-0.17057291358165017,-0.0010768045156787347,-0.09833202360671339,-4139225.20732858,-438840723.7714286,2014Q4,0.0,0,-4.977097614248658,-3.2527572454594234,-0.002882112264481788,-0.24362376934027274
-541828253.8,-7.800147953856268,0.09236297428171414,-20272282034.869995,-0.754478913323064,0.002887755888596494,-33757464.37188007,-0.013851178304084187,-60201183.87944027,-2912359.5,Financorp Group,0.0,-2262688301.7,-8688217.1,-3695551455.3999996,NASDAQ,-1446834703.8,-1418475958.0,-6572034.699999999,-3906872.3,-6418984.9,-8118149.5,CDRG,6.596613780321885,3.3726604544011654,0.0022136965878618645,0.1699379241267004,-1443922344.3,0.07069,-37883757.0,-188.94634000000354,-16.489445175254872,0.012321401088732115,-3746408080.1799994,0,Limit,-867122693.0,-0.0014912583416299648,-0.0648087783864576,-0.0011092696902971705,-0.10468437537044623,-4270136.071450012,-408194028.28,2014Q4,0.0,0,-7.351092693644949,-3.437469232787623,-0.003322966278159034,-0.27462229949714656
-516857138.5454545,-7.737682237995401,0.08691313209842966,-19395448637.3909,-1.0214824683433061,0.0025529721103511316,-32260509.081645507,-0.012774805033051558,-55399850.864382066,-2647599.5454545454,LPL,0.0,-2186744844.818182,-8385755.636363637,-3540278915.727273,NASDAQ,-1367319070.090909,-1340389273.0,-6214935.363636363,-3690319.6363636367,-6123901.181818182,-7686584.818181818,CDRG,5.465296141940147,3.3515031873142074,0.002069003645395171,0.1593750114503193,-1364671470.5454545,0.014454545454545442,-36997057.09090909,-216.1014818181839,-15.851031501942785,0.011122183550371492,-3628504975.863635,0,Limit,-813464874.4545455,-0.0013924632979187088,-0.12433899295348128,-0.0010315858187742119,-0.09803531564880102,-3961391.641900011,-417001469.69090915,2014Q4,0.0,0,-6.48677861028345,-3.475842180267689,-0.003100589464169384,-0.2574103270991204
-237319318.54545456,0.03435950352761513,0.02994347546163957,-5106010.845454542,0.025394678354272324,0.003941779883277112,-21868349.880254548,0.0009439330403721068,4044334.9620181806,-388498.9090909091,AXA,0.0,-6273116.090909092,-3214641.2727272725,-2874134236.2727275,NYSE,-2867669148.909091,-2866582983.2727275,-686105.9090909091,-271778.1818181818,-1945.909090909092,-123504.0,CDRG,-0.12135999909351125,0.4306103840904298,-0.10762195303982294,0.17267321787097223,-2867280650.0,-0.0454090909090909,-90588484.72727272,-257.93534545454634,0.33852582114053764,0.009650851286463882,-38828958.40909101,0,Market,-2537763897.3636365,0.00014782429416129728,-0.0007979329169517397,-0.00015016665580715443,-0.03917254974744466,-17176587.364463657,-24817888.745454535,2014Q4,0.0,0,0.14675467744778325,-0.43140831700738147,0.10747178638401578,-0.2118457676184172
-234814858.5,0.03531443079972638,0.026790016080547097,-4201000.469999997,0.029464843786693964,0.0037619693749386795,-20942371.232430007,0.0008112218067401881,3303546.512409999,-285708.3,Boenning Scattergood,0.0,-6149241.9,-3088574.7,-2709137795.3,NYSE,-2702826637.9,-2701745439.4,-725780.9,-276225.8,7545.0,-87550.0,CDRG,-0.3214474036284909,0.39052790310535734,-0.11862671855007298,0.16565873603370906,-2702540929.6,-0.05645,-82125409.3,-242.62102000000124,0.4416980152867931,0.010013432856724333,-9217694.580000103,0,Market,-2383689177.0,0.00020494042155881458,-0.0008533794925721337,-8.107976541738785e-05,-0.03633949423654703,-15876768.896180026,-21721565.169999994,2014Q4,0.0,1,0.3509122474151849,-0.39138128259792937,0.1185456387846556,-0.20199823027025615
-237319318.54545456,0.03435950352761513,0.02994347546163957,-5106010.845454542,0.025394678354272324,0.003941779883277112,-21868349.880254548,0.0009439330403721068,4044334.9620181806,-388498.9090909091,COR Clearing,0.0,-6273116.090909092,-3214641.2727272725,-2874134236.2727275,NYSE,-2867669148.909091,-2866582983.2727275,-686105.9090909091,-271778.1818181818,-1945.909090909092,-123504.0,CDRG,-0.12135999909351125,0.4306103840904298,-0.10762195303982294,0.17267321787097223,-2867280650.0,-0.1775,-90588484.72727272,-257.93534545454634,0.33852582114053764,0.009650851286463882,-38828958.40909101,0,Market,-2537763897.3636365,0.00014782429416129728,-0.0007979329169517397,-0.00015016665580715443,-0.03917254974744466,-17176587.364463657,-24817888.745454535,2014Q4,0.0,0,0.14675467744778325,-0.43140831700738147,0.10747178638401578,-0.2118457676184172
-229888397.7777778,0.02656526820568003,0.026334081546243546,-6974370.54444444,0.01848887381613741,0.0036208599231716855,-21135812.267977763,0.0007919359086579344,3434897.2247444456,-206447.33333333334,Cowen Execution,0.0,-6102369.777777778,-3069042.444444444,-2714789152.888889,NYSE,-2708439893.2222223,-2707249970.7777777,-742128.1111111111,-307403.1111111111,-5794.555555555555,-130684.88888888888,CDRG,-0.5713427248131231,0.344037258202048,-0.13200431233970902,0.16021567017752425,-2708233445.888889,0.0,-87186697.22222222,-244.33190000000104,0.24048804139490965,0.0089523415462451,-49854734.65555568,0,Market,-2390088545.4444447,0.00019903226472913794,-0.0027511381216244503,-7.653138326511096e-05,-0.03501284689658313,-16029301.221755575,-27893981.488888882,2014Q4,0.0,0,0.5898315986292602,-0.3467883963236723,0.13192778095644392,-0.19522851707410735
-237319318.54545456,0.03435950352761513,0.02994347546163957,-5106010.845454542,0.025394678354272324,0.003941779883277112,-21868349.880254548,0.0009439330403721068,4044334.9620181806,-388498.9090909091,DA Davidson,0.0,-6273116.090909092,-3214641.2727272725,-2874134236.2727275,NYSE,-2867669148.909091,-2866582983.2727275,-686105.9090909091,-271778.1818181818,-1945.909090909092,-123504.0,CDRG,-0.12135999909351125,0.4306103840904298,-0.10762195303982294,0.17267321787097223,-2867280650.0,-0.01901818181818188,-90588484.72727272,-257.93534545454634,0.33852582114053764,0.009650851286463882,-38828958.40909101,0,Market,-2537763897.3636365,0.00014782429416129728,-0.0007979329169517397,-0.00015016665580715443,-0.03917254974744466,-17176587.364463657,-24817888.745454535,2014Q4,0.0,0,0.14675467744778325,-0.43140831700738147,0.10747178638401578,-0.2118457676184172
-209229124.0,0.03591227118842487,0.006187813753456922,705029.6500000004,0.023339113322571256,0.002288081071194775,-14337831.369600002,0.0005923167791479148,2278349.856400002,0.0,Deutsche,0.0,-5706180.0,-1957102.0,-1788326241.5,NYSE,-1782487072.5,-1782021098.0,-286839.0,-107225.5,-4765.0,-68159.5,CDRG,0.883963296755715,0.40988195739412736,8.709903543434837e-05,0.048457166668005924,-1782487072.5,-0.0086,-43557822.5,-134.6839000000017,0.27176699682823013,0.008476182482848565,-8810402.350000046,0,Market,-1529700126.0,0.00041366663439297915,0.002256390046877093,0.00025055542730911904,-0.014663996236305543,-8932655.454500016,-11711514.800000003,2014Q4,0.0,1,-0.8606241834331436,-0.4076255673472503,0.0001634563918747711,-0.06312116290431136
-237319318.54545456,0.03435950352761513,0.02994347546163957,-5106010.845454542,0.025394678354272324,0.003941779883277112,-21868349.880254548,0.0009439330403721068,4044334.9620181806,-388498.9090909091,Edward Jones,0.0,-6273116.090909092,-3214641.2727272725,-2874134236.2727275,NYSE,-2867669148.909091,-2866582983.2727275,-686105.9090909091,-271778.1818181818,-1945.909090909092,-123504.0,CDRG,-0.12135999909351125,0.4306103840904298,-0.10762195303982294,0.17267321787097223,-2867280650.0,-0.1445272727272727,-90588484.72727272,-257.93534545454634,0.33852582114053764,0.009650851286463882,-38828958.40909101,0,Market,-2537763897.3636365,0.00014782429416129728,-0.0007979329169517397,-0.00015016665580715443,-0.03917254974744466,-17176587.364463657,-24817888.745454535,2014Q4,0.0,0,0.14675467744778325,-0.43140831700738147,0.10747178638401578,-0.2118457676184172
-157258167.28571427,0.02092493390689623,0.031505305462790165,-5928417.528571425,0.021978446800577943,0.0035317201468207486,-16632442.917871434,0.000412966905926986,1582517.9251000027,-408154.71428571426,Euro Pacific Capital,0.0,-3563324.1428571437,-2679116.428571428,-2288038886.142857,NYSE,-2284364023.142857,-2283307521.714286,-754233.2857142857,-273126.71428571426,12945.857142857141,-42379.42857142858,CDRG,-0.8242435153685423,0.6398583723430468,-0.16888347676434237,0.17855701705184002,-2283955868.428571,0.04274285714285714,-73350925.85714285,-229.3576142857146,0.38262553467685445,0.008153660239959892,-4734307.8142858,0,Market,-2053754930.0,5.367165393572321e-05,-0.003475383959411587,-0.00023449887727096386,-0.03965896570275007,-14315428.825485744,-21921411.371428564,2014Q4,0.0,0,0.8462219621691203,-0.6433337563024584,0.1686489778870714,-0.21821598275459006
-249882632.3,0.04656777498136547,0.03307177726588062,-2442295.419999996,0.034087936416330664,0.004149219676076512,-23255425.380000006,0.0011134724622624663,4605514.529769999,-427348.8,Financorp Group,0.0,-6604618.0,-3427874.5,-3079217899.2,NYSE,-3072447424.8,-3071490788.1,-611936.8,-219399.59999999998,-217.29999999999927,-122287.70000000001,CDRG,-0.1911823562101056,0.41784566968825376,-0.11810344567492131,0.18961972730802956,-3072020076.0,0.05960000000000004,-97199270.19999999,-270.48109000000085,0.4488595482898594,0.009883008066020632,-34760907.57000011,0,Market,-2723168329.2,6.776093247863688e-05,0.002438855854278773,-0.00023945470383914067,-0.04249083063117687,-18566182.046970025,-21384381.04999999,2014Q4,0.0,0,0.2252702926264365,-0.41540681383397493,0.11786399097108216,-0.23211055793920637
-237319318.54545456,0.03435950352761513,0.02994347546163957,-5106010.845454542,0.025394678354272324,0.003941779883277112,-21868349.880254548,0.0009439330403721068,4044334.9620181806,-388498.9090909091,LPL,0.0,-6273116.090909092,-3214641.2727272725,-2874134236.2727275,NYSE,-2867669148.909091,-2866582983.2727275,-686105.9090909091,-271778.1818181818,-1945.909090909092,-123504.0,CDRG,-0.12135999909351125,0.4306103840904298,-0.10762195303982294,0.17267321787097223,-2867280650.0,-0.04405454545454546,-90588484.72727272,-257.93534545454634,0.33852582114053764,0.009650851286463882,-38828958.40909101,0,Market,-2537763897.3636365,0.00014782429416129728,-0.0007979329169517397,-0.00015016665580715443,-0.03917254974744466,-17176587.364463657,-24817888.745454535,2014Q4,0.0,0,0.14675467744778325,-0.43140831700738147,0.10747178638401578,-0.2118457676184172
-859151977.5454545,-3.6545556881769308,0.08760104444959871,-16114540561.545475,-0.48293318713102096,0.0033041640160764683,-29034485.205454547,0.0011666273790259486,-8867390.929772753,-1202419.8181818181,AXA,0.0,-2900075644.090909,-12464395.818181816,-4773314081.181818,NYSE,-1890253687.2727275,-1866396530.0,-5549074.363636363,-3455800.090909091,-5353099.2727272725,-6870547.909090908,CDRG,3.8965915100484345,1.4482626142809893,0.0015863679261229192,0.1587655954529114,-1889051267.4545455,-0.031518181818181834,-27308534.363636367,-225.29520909090945,-17.74101552141181,0.011415763254696471,-2395924985.927272,0,Limit,-1002434534.4545455,-0.0019487513438386035,0.007909588589112171,-0.0010407520489635145,-0.09866062913777951,-3939330.1805999978,-421569231.19090927,2014Q4,0.0,0,-4.379524697179455,-1.4403530256918768,-0.002627119975086434,-0.257426224590691
-839294614.7,-3.5324667828220697,0.08346397477160594,-15608590923.29002,-0.48942396086154005,0.0033032241640812456,-28010011.257450018,0.0011796476355760352,-8577057.739340026,-1027953.1,Boenning Scattergood,0.0,-2899480308.2,-12457462.399999999,-4714569389.799999,NYSE,-1831853743.5,-1808729443.4,-5421300.6,-3339788.5,-5177881.0,-6634882.199999999,CDRG,3.6479958439463545,1.4150974305013464,0.0015639345415688348,0.1577814559520231,-1830825790.4,-0.02284,-27490950.799999997,-230.08274,-16.870517043684103,0.010832791335604025,-2357936534.989999,0,Limit,-963573673.0,-0.001966815393208517,0.001918899265817009,-0.0010316040387826184,-0.09390496968404244,-3795887.762559998,-400085230.11000013,2014Q4,0.0,1,-4.1374198048078945,-1.4131785312355294,-0.002595538580351453,-0.25168642563606564
-859151977.5454545,-3.6545556881769308,0.08760104444959871,-16114540561.545475,-0.48293318713102096,0.0033041640160764683,-29034485.205454547,0.0011666273790259486,-8867390.929772753,-1202419.8181818181,COR Clearing,0.0,-2900075644.090909,-12464395.818181816,-4773314081.181818,NYSE,-1890253687.2727275,-1866396530.0,-5549074.363636363,-3455800.090909091,-5353099.2727272725,-6870547.909090908,CDRG,3.8965915100484345,1.4482626142809893,0.0015863679261229192,0.1587655954529114,-1889051267.4545455,-0.09090909090909091,-27308534.363636367,-225.29520909090945,-17.74101552141181,0.011415763254696471,-2395924985.927272,0,Limit,-1002434534.4545455,-0.0019487513438386035,0.007909588589112171,-0.0010407520489635145,-0.09866062913777951,-3939330.1805999978,-421569231.19090927,2014Q4,0.0,0,-4.379524697179455,-1.4403530256918768,-0.002627119975086434,-0.257426224590691
-857438085.0,-2.7591211490219543,0.07273182099694608,-14901165302.47779,-0.3159079012980168,0.0030276120539416106,-28528712.565833334,0.001167846566208477,-8581898.427211134,-918170.4444444445,Cowen Execution,0.0,-2520495761.666667,-11540785.111111112,-4316095660.888889,NYSE,-1811949919.6666665,-1789680355.8888888,-5287452.777777778,-3276246.777777778,-4879023.555555556,-6383535.888888888,CDRG,3.8050298010038635,1.4305559740789775,0.0015496336584177768,0.1592854728133623,-1811031749.2222223,0.0,-27170900.333333336,-237.61112222222187,-16.26503268769278,0.010555734499688333,-2303452437.333332,0,Limit,-925680373.2222223,-0.0019489752479383458,-0.01413405852474825,-0.0009711348533731808,-0.08285222613755955,-3558951.9850888867,-391622959.4222224,2014Q4,0.0,0,-4.1209377023018785,-1.444690032603726,-0.0025207685117909573,-0.24213769895092183
-859151977.5454545,-3.6545556881769308,0.08760104444959871,-16114540561.545475,-0.48293318713102096,0.0033041640160764683,-29034485.205454547,0.0011666273790259486,-8867390.929772753,-1202419.8181818181,DA Davidson,0.0,-2900075644.090909,-12464395.818181816,-4773314081.181818,NYSE,-1890253687.2727275,-1866396530.0,-5549074.363636363,-3455800.090909091,-5353099.2727272725,-6870547.909090908,CDRG,3.8965915100484345,1.4482626142809893,0.0015863679261229192,0.1587655954529114,-1889051267.4545455,0.08693636363636367,-27308534.363636367,-225.29520909090945,-17.74101552141181,0.011415763254696471,-2395924985.927272,0,Limit,-1002434534.4545455,-0.0019487513438386035,0.007909588589112171,-0.0010407520489635145,-0.09866062913777951,-3939330.1805999978,-421569231.19090927,2014Q4,0.0,0,-4.379524697179455,-1.4403530256918768,-0.002627119975086434,-0.257426224590691
