MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT
BNYC,2016Q4,NASDAQ,13,19503,21334485,6945467,12525582,0,4299511,1547233,1070733,2163136,1947093,0.03369410990243808,0.0,0.0,,,0.0,,0.0,0.0,,12525582,0.0,0.0,0.0,0.0,422038.3365000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NASDAQ,14,26481,34813629,12549909,18745605,0,2493022,2240054,1866489,4685332,4627117,0.014488220860302988,0.0,0.0,,,0.0,,0.0,0.0,,18745605,0.0,0.0,0.0,0.0,271590.4654,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NASDAQ,15,63027,85126946,34392014,30925997,0,1611961,2614352,2395271,7642073,8779908,0.015091605783962283,0.0,0.0,,,0.0,,0.0,0.0,,30925997,0.0,0.0,0.0,0.0,466722.9552000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NYSE,11,573400,362655590,53510,362559358,0,362185403,255979,49519,66109,2348,0.008712337079712053,0.015743743156120628,266488273.0,0.005467293892140612,0.310637165260927,49362004.0,0.5289125437451847,46709081.0,192.14760000000072,0.7872716099895009,362559358,82781161.70000003,1456969.7073,26108183.099999983,36772733.400000006,3158739.338299997,5708041.411199989,0.7350197067592998,0.1361487516755808,0.1288315415651194,Market,0.004018568753368104,0.4017606358404905,0.6341844582391238,0.100835248520176,0.06371561541019842,0.24692154985072856,0.004746300072676717,-0.0007277313193086131,0.12233411488979117,0.2794265209506993
BNYC,2016Q4,NYSE,12,121308,142603466,10842634,131204263,0,125091042,1635841,1010424,1695784,1167998,0.004813396990766988,0.019116109046700688,58847490.0,0.001233241742341094,0.47771902420986845,58104103.0,56.96519923558584,14252670.0,70.2148999999997,60.97583101973172,131204263,28112565.499999993,72573.1811000001,3309911803.800001,869068397.4999998,631538.2047000005,2508114.9988999963,0.4485181247502606,0.44285224939680506,0.10862962585293437,Limit,0.0005531312736385715,32.065213969457695,0.48209012596304324,-0.03357200121278264,0.5172950773196937,-0.03957605310982526,0.0024659677641928517,-0.0019128364905542801,12.68027207488426,19.384941894573437
BNYC,2016Q4,NYSE,13,12722,11555338,3474477,7374256,0,2514171,853924,638236,1437937,1243208,0.03980228238618242,0.0,0.0,,,0.0,,0.0,0.0,,7374256,0.0,0.0,0.0,0.0,293512.2197,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NYSE,14,32510,39514374,11905193,24899616,0,3431580,3611429,3002349,7254161,5212592,0.010567577267055034,0.0,0.0,,,0.0,,0.0,0.0,,24899616,0.0,0.0,0.0,0.0,263128.6159999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,NYSE,15,76758,85313527,30877157,36303411,0,1029977,2139284,2537992,9034181,11730339,0.014024028083752216,0.0,0.0,,,0.0,,0.0,0.0,,36303411,0.0,0.0,0.0,0.0,509120.05539999914,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,Other,11,335740,232009946,79381,231906930,0,231445534,303601,65828,90967,1000,0.011505287324531424,0.014238524554225286,172525672.0,0.004971101726820108,0.37233367101447923,36262600.0,0.6258861802518297,23118658.0,83.75190000000018,1.0610937840769143,231906930,64237116.79999995,857642.6659999995,22696260.2,24531064.30000003,2668155.862199996,3302012.5171000045,0.7439435811599076,0.1563670391393651,0.09968937970072736,Market,0.0036982192209607514,0.4806429945840773,0.6721239104116753,0.07181967074823226,0.19927892630643124,0.173054744708048,0.005474858016793772,-0.0017766387958330207,0.30122996047989103,0.17941303410418624
BNYC,2016Q4,Other,12,56701,86596099,5092226,81138725,0,77778834,1041408,453048,831136,709666,0.008682533690294002,0.01942984200454223,32113881.0,0.0015776062725025356,0.7941502866003646,38949556.0,48.35322083003978,10075288.0,26.627499999999927,72.58930697564182,81138725,25503247.8,50663.0601,1883336482.500001,731358173.5000002,704489.7134000001,1576512.607200001,0.3957898155288982,0.4800365793275652,0.12417360514353658,Limit,0.0006244004955710112,32.53930726419476,0.4823524577351935,-0.08656264220629528,0.4867830782152278,0.30736720838513676,0.002183020055314176,-0.0015586195597431648,16.212164212705797,16.327143051488964
BNYC,2016Q4,Other,13,9578,13287112,4597751,7434352,0,2658081,767461,497927,1207695,1301230,0.017220670126999623,0.0,0.0,,,0.0,,0.0,0.0,,7434352,0.0,0.0,0.0,0.0,128024.5233999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,Other,14,15199,21415855,7184322,12049149,0,2422817,1753673,1155935,2601697,2464307,0.008373642810791032,0.0,0.0,,,0.0,,0.0,0.0,,12049149,0.0,0.0,0.0,0.0,100895.26989999996,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2016Q4,Other,15,37789,56330084,22662734,20034470,0,1131789,1804472,1749628,5175300,5411059,0.016971198539317493,0.0,0.0,,,0.0,,0.0,0.0,,20034470,0.0,0.0,0.0,0.0,340008.9680000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,NASDAQ,11,345661,230246176,195583,230031653,0,229524331,418840,39432,33690,15160,0.012809531585637891,0.020439730061410286,164631524.0,0.006944322373520648,0.45004362226519934,36596476.0,0.6581026790666947,28803653.0,161.95349999999993,1.0949118641305675,230031653,74091367.4000001,1143254.3755000015,24084238.899999995,31537461.400000013,2946597.7247999953,4701784.892899999,0.7156907401782658,0.15909321835808396,0.12521604146365023,Market,0.004969987219541484,0.5638922557323018,0.6323916955489214,0.08329904462934445,0.1193651109514379,0.33067851131376147,0.006162689899223846,-0.001192702679682362,0.21112948565486675,0.35276277007743506
BNYC,2017Q1,NASDAQ,12,96738,130532668,8420192,121566735,0,114831990,2106602,973088,1741646,1291949,0.010147514424895927,0.025231451705106638,48474369.0,0.002406366422222019,0.5940771235206801,57803712.0,67.95420316432279,15288654.0,73.01899999999989,67.81164540711039,121566735,28797513.700000025,116647.09389999995,3928005188.9000034,1036748783.8,1233600.1970000006,3067305.203099997,0.39874698452664703,0.47548954901190693,0.12576346646144607,Limit,0.0009595313545272064,41.07662747050008,0.46720890437539003,-0.068461919848743,0.5809411313668245,0.013135992153855636,0.0035013017641702766,-0.00254177040964307,14.752758385371756,26.323869085128322
BNYC,2017Q1,NASDAQ,13,19723,21508478,7736722,12275986,0,4318129,1537721,881182,2262043,2037229,0.022270407884140638,0.0,0.0,,,0.0,,0.0,0.0,,12275986,0.0,0.0,0.0,0.0,273391.2154000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,NASDAQ,14,32591,45837275,17368078,24251599,0,3483698,3020946,2560765,6036664,5685196,0.011791938989260042,0.0,0.0,,,0.0,,0.0,0.0,,24251599,0.0,0.0,0.0,0.0,285973.37579999986,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,NASDAQ,15,75294,101513467,41326254,35401885,0,1714621,2718917,2591941,8517795,10424938,0.010465544651082835,0.0,0.0,,,0.0,,0.0,0.0,,35401885,0.0,0.0,0.0,0.0,370500.0081999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,NYSE,11,619857,377161386,60864,377078582,0,376784115,212206,41196,41065,0,0.008291606080665695,0.014244547881003758,303670016.0,0.005114486762828768,0.38768361608674634,39176235.0,0.47747446123906484,34232331.0,182.97400000000013,0.7530679374419463,377078582,117727889.90000013,1553116.2771,18705651.699999996,25779270.9,3126587.0633999975,5371313.916200002,0.805322896859732,0.10389408698900857,0.09078301615125942,Market,0.0041188132957920166,0.430183044710824,0.6162760771343145,0.18904681972541748,0.08054622957577337,0.307137386510973,0.004952845561178896,-0.0008340322653868793,0.1319154734505153,0.29826757126030873
BNYC,2017Q1,NYSE,12,109184,133939547,9052221,124467388,0,118913487,1526502,855112,1567941,1131371,0.006023524371701287,0.01911685798050169,57949121.0,0.0014016630502471294,0.6097901467737533,53580215.0,58.27687118650048,12938052.0,67.65889999999978,41.432324758008384,124467388,35336802.99999999,81225.14169999998,3122487287.700001,536053572.1999999,749732.3451000003,2379425.3796000006,0.46557674207801325,0.43047593318179056,0.1039473247401962,Limit,0.0006525817164251891,29.67747393317196,0.47422602234512556,-0.008649280267112314,0.49165774431597103,0.11813240245778228,0.002614886136543531,-0.001962304420118342,12.941177321820994,16.736296611350966
BNYC,2017Q1,NYSE,13,12041,10804643,3111983,7097795,0,2582751,777523,663087,1335154,1109885,0.026136803979263983,0.0,0.0,,,0.0,,0.0,0.0,,7097795,0.0,0.0,0.0,0.0,185513.6766,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,NYSE,14,33137,39891659,12996937,24059855,0,3094806,3468867,2818334,6899430,5334502,0.01015974036418756,0.0,0.0,,,0.0,,0.0,0.0,,24059855,0.0,0.0,0.0,0.0,244441.87999999992,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,NYSE,15,75714,82064131,28531821,34783657,0,815020,2013355,2288967,8550966,11548273,0.015586665637256034,0.0,0.0,,,0.0,,0.0,0.0,,34783657,0.0,0.0,0.0,0.0,542161.2313000003,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,Other,11,364360,243879490,145314,243700847,0,243122093,382411,86198,82023,28122,0.009241514595146235,0.012105786378329644,193627483.0,0.00442345742365509,0.44590530622143104,32140667.0,1.0468336298061278,17932697.0,68.29940000000009,1.2639827071187344,243700847,86339522.09999993,856502.9270999997,33645931.10000003,22666618.900000006,2252164.9343999997,2950190.3939999966,0.7945293805236548,0.1318857418661331,0.073584877610212,Market,0.0035145668865894405,0.5853573094064789,0.6165896450977977,0.17793973542585717,0.11624447059293988,0.32966083562849113,0.003989676482443446,-0.00047510959585400506,0.23935251873819682,0.34600479066828205
BNYC,2017Q1,Other,12,55496,80654335,3209371,77135962,0,74204919,953247,485831,650049,550797,0.010327427321124223,0.017316958996375784,34833103.0,0.0017473861458739417,0.7044148148386324,34644453.0,51.68049167351553,7658406.0,22.39029999999995,50.31377261795733,77135962,24536953.800000012,60866.88160000004,1790442364.8000002,385323298.10000014,796616.0413999999,1335760.2911000007,0.45158058701594983,0.44913490545434565,0.0992845075297045,Limit,0.0007890856614972927,28.52499093354148,0.48254061598024356,-0.03096002896429373,0.42508957664104213,0.2793252381975903,0.002239148252718692,-0.0014500625912213993,12.452343757513988,16.072647176027495
BNYC,2017Q1,Other,13,8877,11862939,3938214,7037222,0,2680815,858297,555748,1069441,1170596,0.016714304195604456,0.0,0.0,,,0.0,,0.0,0.0,,7037222,0.0,0.0,0.0,0.0,117622.26919999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,Other,14,16550,24280364,8089180,13921978,0,2806352,1920680,1323708,3278928,2888791,0.00716071602756448,0.0,0.0,,,0.0,,0.0,0.0,,13921978,0.0,0.0,0.0,0.0,99691.3310000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q1,Other,15,40994,63855802,26101952,21375127,0,1124664,1998394,1938390,5474501,5616924,0.0061956891718117,0.0,0.0,,,0.0,,0.0,0.0,,21375127,0.0,0.0,0.0,0.0,132433.64289999992,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,NASDAQ,11,325165,214578096,186190,214373481,0,213868102,424251,44310,32370,4448,0.011114570424408046,0.019575061551573163,154894643.0,0.0073383573872209396,0.561658717919638,35203621.0,0.6959755077467746,24275217.0,139.28669999999994,1.0823331260025397,214373481,86997926.60000002,1136672.2477000002,24500858.00000002,26273871.499999993,2382669.1517000003,4196374.0856,0.7225457284989462,0.16421630528078238,0.11323796622027144,Market,0.005302298784335177,0.6426758359164771,0.6127279430812511,0.10981778541769505,0.09702141449620956,0.4646373034234284,0.006178785493625849,-0.0008764867092906723,0.15171738334663187,0.49095845256984527
BNYC,2017Q2,NASDAQ,12,89765,123139099,10273098,112429893,0,106334121,1918093,937362,1486489,1154090,0.006190836319660994,0.022873208481128768,40348240.0,0.00430484558186429,1.1053678648684555,55768946.0,67.24929693668582,16312707.0,66.72780000000026,56.99920696791769,112429893,44599647.90000001,173692.9427,3750422409.3999968,929811362.4999996,696035.0649999994,2571632.3821,0.3588746633424262,0.49603307903174826,0.14509225762582553,Limit,0.0015449000089326778,42.02470796445565,0.469817941553446,-0.11094327821101979,0.6469400121030812,0.45842785276537434,0.0046769861510643366,-0.003132086142131659,15.67388617077256,26.35082179368309
BNYC,2017Q2,NASDAQ,13,15809,16786562,5812587,9979569,0,3882910,1313865,752508,1665860,1394580,0.02345181745824893,0.0,0.0,,,0.0,,0.0,0.0,,9979569,0.0,0.0,0.0,0.0,234039.03049999982,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,NASDAQ,14,24093,32994738,12363434,17800631,0,2460254,2228098,1839274,4589530,4268169,0.014378611426752237,0.0,0.0,,,0.0,,0.0,0.0,,17800631,0.0,0.0,0.0,0.0,255948.3563000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,NASDAQ,15,61230,82832487,33202141,29929674,0,1473570,2415774,2440859,7459459,8497303,0.015286341939441107,0.0,0.0,,,0.0,,0.0,0.0,,29929674,0.0,0.0,0.0,0.0,457515.2309000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,NYSE,11,542581,336760360,171102,336564104,3300,336247129,225890,57864,36211,310,0.007249779324441042,0.0129070179972033,272802653.0,0.004911377103066519,0.530779153749652,37422655.0,0.6518670308132866,26342096.0,142.4800000000003,0.9382107065436247,336567404,144797961.29999995,1339836.7036000008,24394594.999999993,24714436.49999999,2440039.4067999953,4344081.540699994,0.8105438903406107,0.11118918396506394,0.0782669256943254,Market,0.003980886704049335,0.576131231056469,0.6845657627230457,0.125978127617565,0.07444408498023002,0.456335068769422,1.085763377063978,-1.0817824903599287,0.09996832915719857,0.47616290189927046
BNYC,2017Q2,NYSE,12,103458,150661293,13833225,136415955,0,130056485,1832593,1068151,1857651,1079330,-0.001469384893431273,0.016045805478545384,54643379.0,0.0031440070351432714,0.6180241360989037,64381495.0,46.29667340281552,17391081.0,62.867300000000256,49.463480326496104,136415955,33770927.09999998,171799.1680000001,2980649047.2000003,860223392.9000002,-200447.54350000032,2188903.8781000003,0.40056442811253273,0.47194989031891466,0.12748568156855258,Limit,0.001259377380013944,28.403153921401646,0.47311564637972786,-0.07255121826719513,0.5602760687391753,0.05774806735972837,0.002332415759256017,-0.001073038379242073,12.592233836558789,15.810920084842857
BNYC,2017Q2,NYSE,13,9164,8465259,2647722,5373632,200,2016663,688475,465111,940686,822801,0.024968828109996736,0.0,0.0,,,0.0,,0.0,0.0,,5373832,0.0,0.0,0.0,0.0,134178.28749999998,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,NYSE,14,26681,32707794,10586567,19609008,0,2138269,2542150,2235921,5973491,4486069,0.01415656497258812,0.0,0.0,,,0.0,,0.0,0.0,,19609008,0.0,0.0,0.0,0.0,277596.1958000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,NYSE,15,60981,67653723,22854943,28275818,0,841533,1660229,1802225,6476756,9455924,0.014340305366232022,0.0,0.0,,,0.0,,0.0,0.0,,28275818,0.0,0.0,0.0,0.0,405483.8646,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,Other,11,318168,207474417,181493,207272091,0,206403170,568188,94910,179059,26630,0.009388107037044353,0.01178366004808625,166936636.0,0.0045170096155525705,0.5707742385559993,26642717.0,1.5234904082793068,13692738.0,55.29250000000001,2.1600201727368185,207272091,95283131.30000001,754054.3899999994,40589923.80000003,29576590.299999997,1945892.5760999976,2442423.8577999976,0.8053985232387123,0.1285398187062242,0.06606165805506348,Market,0.003637992873821104,0.7982244237599747,0.5812364531699545,0.22416207006875777,0.1469772358833362,0.42379700267266307,0.0037799511132753224,-0.00014195823945421836,0.2116037445726101,0.5866206791873646
BNYC,2017Q2,Other,12,41835,63203153,3011278,59978690,0,58008797,769281,273703,357717,370417,0.005650776442433138,0.01349101574909356,24599647.0,0.0034167053128851786,0.7901167118373689,29362181.0,36.145932650575254,6016862.0,16.050499999999964,35.36757339623213,59978690,19436592.199999996,84049.74459999995,1061323416.9000003,212801808.40000004,338926.1685,809173.4514000004,0.4101397846468471,0.48954355288519974,0.1003166624679532,Limit,0.0014013267812284654,21.567023512850987,0.47104609891080573,-0.06090631426395865,0.6394464248234248,0.15067028701394403,0.0030140057735550748,-0.0016126789923266093,13.767326444075797,7.79969706877519
BNYC,2017Q2,Other,13,5622,7635855,2981360,4094337,0,1603696,495505,309696,623926,619441,0.01157273607424108,0.0,0.0,,,0.0,,0.0,0.0,,4094337,0.0,0.0,0.0,0.0,47382.681500000006,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,Other,14,10843,15558430,5453437,8694531,0,1595284,1358960,977040,1951645,1752173,0.01071790585369124,0.0,0.0,,,0.0,,0.0,0.0,,8694531,0.0,0.0,0.0,0.0,93187.16469999995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q2,Other,15,25723,41148799,17784560,13277100,0,703411,1258257,1098475,3501031,3461715,0.010750523924652219,0.0,0.0,,,0.0,,0.0,0.0,,13277100,0.0,0.0,0.0,0.0,142735.78119999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,NASDAQ,11,276594,173497057,719292,172759083,3100,172571189,134077,27860,26684,2373,0.010399097617329824,0.01956291066546666,131448908.0,0.007712695382756615,0.3069001798021784,26317958.0,0.5039427033054769,14995317.0,107.53920000000014,0.7468322743693914,172762183,40341693.5,1013825.3857999991,13262742.900000002,11198986.7,1796570.8055999991,3379731.152400003,0.7608662134119942,0.15233633624553122,0.08679745034247455,Market,0.005868329331078197,0.3751019000495034,0.6345163016990789,0.12634991171291532,0.08367464710121637,0.22322553270096201,0.007436400077287081,-0.0015680707462088841,0.14280561707949435,0.23229628297000904
BNYC,2017Q3,NASDAQ,12,95301,114675564,12293743,101909583,63435,96841512,1469568,675592,1523215,980157,0.006000716446383889,0.026401798676783352,36607123.0,0.003995897675433278,0.4839724580377428,52218986.0,58.01062822629298,13146909.0,67.96170000000025,42.80696517333466,101973018,17716839.29999999,146278.31770000007,3029256183.199998,562779275.7,611911.1662000003,2692271.091700005,0.35898832571573003,0.5120863050262963,0.1289253692579737,Limit,0.00143448061623517,35.39909251484543,0.48751796612765164,-0.1285296404119216,1.1746966748633183,-0.6907242168255755,0.004467506526155037,-0.003033025909919867,18.125245556445048,17.27384695840038
BNYC,2017Q3,NASDAQ,13,15874,15830707,5561978,9467876,3000,3897583,1229206,870247,1600569,1226121,0.035782137660761285,0.0,0.0,,,0.0,,0.0,0.0,,9470876,0.0,0.0,0.0,0.0,338888.1888000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,NASDAQ,14,19504,25904997,9817022,13859033,0,1940910,1818545,1542177,3665367,3068416,0.00902636292878442,0.0,0.0,,,0.0,,0.0,0.0,,13859033,0.0,0.0,0.0,0.0,125096.66169999994,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,NASDAQ,15,50475,65711171,27714071,23481082,100,1216904,2031531,1874367,5776373,6989872,0.022141899696531474,0.0,0.0,,,0.0,,0.0,0.0,,23481182,0.0,0.0,0.0,0.0,519917.9766000003,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,NYSE,11,485240,292623852,62023,292526673,0,292235859,247131,23819,19134,730,0.006416883423481865,0.012921127402628345,244927754.0,0.005176444064807776,0.29516434180831974,29862820.0,0.470320696437912,17736099.0,119.79160000000022,0.7722093172799728,292526673,72293939.30000006,1267854.8184999991,14045102.300000008,13695980.900000008,1877109.5589,3779774.410500001,0.8372834910681803,0.10208580193300869,0.06063070699881101,Market,0.004334151157901416,0.34196889286742094,0.6074789799139617,0.22980451115421863,0.06606498739198445,0.22909935441633528,0.004212631108742082,0.00012152004915933455,0.09204356800582146,0.24992532486159946
BNYC,2017Q3,NYSE,12,113876,143979077,14781685,128903999,0,123860816,1430031,773075,1539669,949074,0.00034639993209209996,0.017777486673629116,52712045.0,0.003142557995995031,0.43972227599972674,61667727.0,40.423690519678175,14524227.0,62.864300000000235,26.94033159217354,128903999,23178660.400000017,165650.6584999999,2492837111.3000016,391287491.4999999,44652.33650000012,2291589.124400001,0.40892482319342166,0.4784004179730685,0.11267475883350989,Limit,0.0012850699728873417,22.554019159638344,0.49414296108500855,-0.08521813789158689,0.9180832119239102,-0.47836093592418344,0.0024651681642528745,-0.0011800981913655329,14.091251576203641,8.462767583434703
BNYC,2017Q3,NYSE,13,10012,7759908,2145042,5376818,0,2387691,658567,495375,876509,637442,0.03346963194588322,0.0,0.0,,,0.0,,0.0,0.0,,5376818,0.0,0.0,0.0,0.0,179960.1194999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,NYSE,14,24488,30781253,10015327,18328296,0,2052849,2470224,2030287,5560258,4105241,0.01149201430945899,0.0,0.0,,,0.0,,0.0,0.0,,18328296,0.0,0.0,0.0,0.0,210629.03989999997,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,NYSE,15,55847,63733791,22160587,26177259,0,712234,1479982,1615260,6162034,8757968,0.014532323514085257,0.0,0.0,,,0.0,,0.0,0.0,,26177259,0.0,0.0,0.0,0.0,380416.3964999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,Other,11,222513,151292593,179644,151094359,0,150717524,267203,54240,47384,8008,0.00848757738731994,0.011156962491895534,120575554.0,0.004558988060714196,0.3434455337439297,21890704.0,0.8116525352496661,8628101.0,40.97399999999998,1.5432791178499181,151094359,41411135.50000002,549702.5110999998,17767645.400000006,13315568.099999996,1282425.064800001,1685754.0960999983,0.7980149278769567,0.14488101438651327,0.05710405773653006,Market,0.0036381405284627456,0.47979520532596476,0.6457117020526418,0.15230322582431488,0.13917516238194552,0.2042703713619842,0.004143044537494573,-0.0005049040090318278,0.1935753128055243,0.28621989252044044
BNYC,2017Q3,Other,12,35359,53830963,3873661,49806273,0,48257431,506094,215248,346050,295300,0.004867487790142417,0.012730717002253911,18559448.0,0.0031465386955474113,0.670881919548469,25961835.0,37.204675563187266,5284990.0,10.23569999999999,54.22360666718383,49806273,12451198.099999994,58398.021300000015,965901648.1999998,286571218.9999999,242431.42569999993,634069.5665,0.372632740458215,0.521256328495007,0.10611093104677799,Limit,0.0011725033370796488,25.39688254328927,0.4833690309858579,-0.11073629052764289,1.8714292534566355,-1.2005473339081665,0.0019318108151852433,-0.0007593074781055945,17.70896464455726,7.68791789873201
BNYC,2017Q3,Other,13,4971,6523458,2233336,3725065,0,1541232,525614,310737,518562,467598,0.014907080037529545,0.0,0.0,,,0.0,,0.0,0.0,,3725065,0.0,0.0,0.0,0.0,55529.842099999994,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,Other,14,7850,11266204,3727572,6357289,0,1132725,877279,715746,1500250,1254558,0.008182194532921185,0.0,0.0,,,0.0,,0.0,0.0,,6357289,0.0,0.0,0.0,0.0,52016.57529999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q3,Other,15,20206,32223889,13414079,10600756,0,700133,1053156,923554,2636224,2821529,0.009296760825360002,0.0,0.0,,,0.0,,0.0,0.0,,10600756,0.0,0.0,0.0,0.0,98552.69309999999,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q4,NASDAQ,11,251681,168641600,594207,168029824,0,167566499,364492,51426,36477,10930,0.010817272904481515,0.021890985730009475,129178852.0,0.010616215033401885,0.34476533124787295,25621121.0,0.6703556140264113,13229851.0,113.20809999999979,1.3197437824507625,168029824,44536389.69999996,1371390.4705999973,17175262.299999982,17460013.6,1817624.4622999977,3678338.4794000033,0.7687852604071048,0.15247960385889592,0.07873513573399922,Market,0.00816158963899169,0.4711762692794342,0.6888485037532401,0.07993675665386468,0.11504997472110538,0.22971535652676756,0.007276556136355579,0.000885033502636111,0.18756089990296934,0.2836153693764648
BNYC,2017Q4,NASDAQ,12,88104,116735792,15776089,100489376,0,95217966,1699835,783991,1391532,904026,0.002117544791003573,0.030273943569915227,31362559.0,0.004968691461050742,0.528423854061143,56335739.0,56.27468346159434,12791078.0,69.2786000000003,31.90542207623157,100489376,16572724.299999986,155830.87910000008,3170275879.7999954,408104742.4,212790.75469999947,3042209.6983999936,0.31209825603852887,0.5606138802175465,0.12728786374392453,Limit,0.0015507199397874665,35.77446183465201,0.4721533532774351,-0.1600550972389062,0.5544155125468926,-0.02599165848574958,0.0041069264575112245,-0.002556206517723758,15.498096544077605,20.276365290574404
BNYC,2017Q4,NASDAQ,13,11171,11295476,3720444,6947965,0,2881515,835469,587066,1204045,959307,0.04574683715303693,0.0,0.0,,,0.0,,0.0,0.0,,6947965,0.0,0.0,0.0,0.0,317847.4234000002,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q4,NASDAQ,14,13694,17640211,6656559,9574675,0,1513714,1305621,1170619,2477819,2099914,0.010552751054213327,0.0,0.0,,,0.0,,0.0,0.0,,9574675,0.0,0.0,0.0,0.0,101039.1617,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
BNYC,2017Q4,NASDAQ,15,32278,43229420,17774821,16082205,0,797699,1356489,1280245,4226572,4639870,0.018997297683992966,0.0,0.0,,,0.0,,0.0,0.0,,16082205,0.0,0.0,0.0,0.0,305518.4358000001,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0
