MarketCenter,Quarter,Exchange,OrderCode,CoveredOrders,CoveredShares,CancelledShares,MktCtrExecShares,AwayExecShares,ExecShares_0_9,ExecShares_10_29,ExecShares_30_59,ExecShares_60_299,ExecShares_5_30,AvgRealSpread,AvgEffecSpread,PrImpShares,PrImp_AvgAmt,PrImp_AvgT,ATQShares,ATQ_AvgT,OTQShares,OTQ_AvgAmt,OTQ_AvgT,ExecShares,PrImp_TotalT,PrImp_TotalAmt,ATQ_TotalT,OTQ_TotalT,AvgRealSpread_T,AvgEffecSpread_T,PrImp_Pct,ATQ_Pct,OTQ_Pct,OrderType,PrImp_ExpAmt,All_AvgT,MktCtrAvg_PrImp_Pct,Rel_PrImp_Pct,MktCtrAvg_PrImp_AvgT,Rel_PrImp_AvgT,MktCtrAvg_PrImp_ExpAmt,Rel_PrImp_ExpAmt,MktCtrAvg_All_AvgT,Rel_All_AvgT,Broker,MktShare,Rebate,Rebate_Dummy,Broker_Size
ARCA,2015Q3,NASDAQ,11,167917,72636881,10384868,40788074,21463939,62072012,5002,4611,107367,62921,0.02069308172572668,0.027981530306497852,27335483.0,0.04450891761817415,1.0742589183443365,28103857.0,0.02125644177594556,6812673.0,85.37929999999996,1.7387605276225648,62252013,29365386.4,1216672.7609,597388.0,11845606.900000002,1288185.9925999995,1741906.5883999984,0.439110025245288,0.4514529835364521,0.10943699121825988,Market,0.019544311938956897,0.6715988654053644,0.7456717007363479,-0.3065616754910599,0.43819773015409885,0.6360611881902376,0.010541801228430176,0.00900251071052672,0.4746345148256898,0.1969643505796746,Barclays Capital,0.0,1.0,1,23958268691.0
ARCA,2015Q3,NASDAQ,11,167917,72636881,10384868,40788074,21463939,62072012,5002,4611,107367,62921,0.02069308172572668,0.027981530306497852,27335483.0,0.04450891761817415,1.0742589183443365,28103857.0,0.02125644177594556,6812673.0,85.37929999999996,1.7387605276225648,62252013,29365386.4,1216672.7609,597388.0,11845606.900000002,1288185.9925999995,1741906.5883999984,0.439110025245288,0.4514529835364521,0.10943699121825988,Market,0.019544311938956897,0.6715988654053644,0.7456717007363479,-0.3065616754910599,0.43819773015409885,0.6360611881902376,0.010541801228430176,0.00900251071052672,0.4746345148256898,0.1969643505796746,Cowen Execution,0.0,0.0,0,50187099.0
ARCA,2015Q3,NASDAQ,11,167917,72636881,10384868,40788074,21463939,62072012,5002,4611,107367,62921,0.02069308172572668,0.027981530306497852,27335483.0,0.04450891761817415,1.0742589183443365,28103857.0,0.02125644177594556,6812673.0,85.37929999999996,1.7387605276225648,62252013,29365386.4,1216672.7609,597388.0,11845606.900000002,1288185.9925999995,1741906.5883999984,0.439110025245288,0.4514529835364521,0.10943699121825988,Market,0.019544311938956897,0.6715988654053644,0.7456717007363479,-0.3065616754910599,0.43819773015409885,0.6360611881902376,0.010541801228430176,0.00900251071052672,0.4746345148256898,0.1969643505796746,Credit Suisse,0.0,1.0,1,32667205103.0
ARCA,2015Q3,NASDAQ,11,167917,72636881,10384868,40788074,21463939,62072012,5002,4611,107367,62921,0.02069308172572668,0.027981530306497852,27335483.0,0.04450891761817415,1.0742589183443365,28103857.0,0.02125644177594556,6812673.0,85.37929999999996,1.7387605276225648,62252013,29365386.4,1216672.7609,597388.0,11845606.900000002,1288185.9925999995,1741906.5883999984,0.439110025245288,0.4514529835364521,0.10943699121825988,Market,0.019544311938956897,0.6715988654053644,0.7456717007363479,-0.3065616754910599,0.43819773015409885,0.6360611881902376,0.010541801228430176,0.00900251071052672,0.4746345148256898,0.1969643505796746,Deutsche,0.0151,1.0,1,20450085061.0
ARCA,2015Q3,NASDAQ,12,11963921,3132598691,428908786,1832975495,73922935,1906190605,288437,155513,161371,62195,0.01795795204021433,0.02476234175875847,192302895.0,0.01704420575727682,0.023000963142026536,1628409466.0,0.12569263614192228,86186069.0,174.3984000000019,1.0264244851450408,1906898430,4423151.799999999,3277650.1101,204679078.49999997,88463491.49999997,34243990.55150001,47219270.622899964,0.10084590347059019,0.8539571066719059,0.04519698985750384,Limit,0.001718838328531216,0.156046969843066,0.41735211620609075,-0.31650621273550056,0.3957928213945367,-0.37279185825251016,0.002790415422356244,-0.0010715770938250278,21.679365882659816,-21.52331891281675,Barclays Capital,0.1375,1.0,1,23958268691.0
ARCA,2015Q3,NASDAQ,12,11963921,3132598691,428908786,1832975495,73922935,1906190605,288437,155513,161371,62195,0.01795795204021433,0.02476234175875847,192302895.0,0.01704420575727682,0.023000963142026536,1628409466.0,0.12569263614192228,86186069.0,174.3984000000019,1.0264244851450408,1906898430,4423151.799999999,3277650.1101,204679078.49999997,88463491.49999997,34243990.55150001,47219270.622899964,0.10084590347059019,0.8539571066719059,0.04519698985750384,Limit,0.001718838328531216,0.156046969843066,0.41735211620609075,-0.31650621273550056,0.3957928213945367,-0.37279185825251016,0.002790415422356244,-0.0010715770938250278,21.679365882659816,-21.52331891281675,Cowen Execution,0.0,0.0,0,50187099.0
ARCA,2015Q3,NASDAQ,12,11963921,3132598691,428908786,1832975495,73922935,1906190605,288437,155513,161371,62195,0.01795795204021433,0.02476234175875847,192302895.0,0.01704420575727682,0.023000963142026536,1628409466.0,0.12569263614192228,86186069.0,174.3984000000019,1.0264244851450408,1906898430,4423151.799999999,3277650.1101,204679078.49999997,88463491.49999997,34243990.55150001,47219270.622899964,0.10084590347059019,0.8539571066719059,0.04519698985750384,Limit,0.001718838328531216,0.156046969843066,0.41735211620609075,-0.31650621273550056,0.3957928213945367,-0.37279185825251016,0.002790415422356244,-0.0010715770938250278,21.679365882659816,-21.52331891281675,Credit Suisse,0.0,1.0,1,32667205103.0
ARCA,2015Q3,NASDAQ,12,11963921,3132598691,428908786,1832975495,73922935,1906190605,288437,155513,161371,62195,0.01795795204021433,0.02476234175875847,192302895.0,0.01704420575727682,0.023000963142026536,1628409466.0,0.12569263614192228,86186069.0,174.3984000000019,1.0264244851450408,1906898430,4423151.799999999,3277650.1101,204679078.49999997,88463491.49999997,34243990.55150001,47219270.622899964,0.10084590347059019,0.8539571066719059,0.04519698985750384,Limit,0.001718838328531216,0.156046969843066,0.41735211620609075,-0.31650621273550056,0.3957928213945367,-0.37279185825251016,0.002790415422356244,-0.0010715770938250278,21.679365882659816,-21.52331891281675,Deutsche,0.1018,1.0,1,20450085061.0
ARCA,2015Q3,NASDAQ,13,2049676,429176278,245833327,139132834,12298742,151102939,132028,67543,98890,19335,-0.014341983683772831,0.0,0.0,,,0.0,,0.0,0.0,,151431576,0.0,0.0,0.0,0.0,-2171829.1922000055,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.0827,1.0,1,23958268691.0
ARCA,2015Q3,NASDAQ,13,2049676,429176278,245833327,139132834,12298742,151102939,132028,67543,98890,19335,-0.014341983683772831,0.0,0.0,,,0.0,,0.0,0.0,,151431576,0.0,0.0,0.0,0.0,-2171829.1922000055,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0336,0.0,0,50187099.0
ARCA,2015Q3,NASDAQ,13,2049676,429176278,245833327,139132834,12298742,151102939,132028,67543,98890,19335,-0.014341983683772831,0.0,0.0,,,0.0,,0.0,0.0,,151431576,0.0,0.0,0.0,0.0,-2171829.1922000055,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.1293,1.0,1,32667205103.0
ARCA,2015Q3,NASDAQ,13,2049676,429176278,245833327,139132834,12298742,151102939,132028,67543,98890,19335,-0.014341983683772831,0.0,0.0,,,0.0,,0.0,0.0,,151431576,0.0,0.0,0.0,0.0,-2171829.1922000055,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Deutsche,0.0886,1.0,1,20450085061.0
ARCA,2015Q3,NASDAQ,14,30626255,7740311867,6336374765,1310626905,28550727,685596002,266518351,139223417,179764285,55308622,0.004572142689133572,0.0,0.0,,,0.0,,0.0,0.0,,1339177632,0.0,0.0,0.0,0.0,6122911.219600009,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.0827,1.0,1,23958268691.0
ARCA,2015Q3,NASDAQ,14,30626255,7740311867,6336374765,1310626905,28550727,685596002,266518351,139223417,179764285,55308622,0.004572142689133572,0.0,0.0,,,0.0,,0.0,0.0,,1339177632,0.0,0.0,0.0,0.0,6122911.219600009,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0336,0.0,0,50187099.0
ARCA,2015Q3,NASDAQ,14,30626255,7740311867,6336374765,1310626905,28550727,685596002,266518351,139223417,179764285,55308622,0.004572142689133572,0.0,0.0,,,0.0,,0.0,0.0,,1339177632,0.0,0.0,0.0,0.0,6122911.219600009,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.1293,1.0,1,32667205103.0
ARCA,2015Q3,NASDAQ,14,30626255,7740311867,6336374765,1310626905,28550727,685596002,266518351,139223417,179764285,55308622,0.004572142689133572,0.0,0.0,,,0.0,,0.0,0.0,,1339177632,0.0,0.0,0.0,0.0,6122911.219600009,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Deutsche,0.0886,1.0,1,20450085061.0
ARCA,2015Q3,NASDAQ,15,87537916,54307617429,53536207786,551030623,5705856,162391561,120022317,71959913,113572721,58259459,0.003039773770419664,0.0,0.0,,,0.0,,0.0,0.0,,556736479,0.0,0.0,0.0,0.0,1692352.9458999983,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.0827,1.0,1,23958268691.0
ARCA,2015Q3,NASDAQ,15,87537916,54307617429,53536207786,551030623,5705856,162391561,120022317,71959913,113572721,58259459,0.003039773770419664,0.0,0.0,,,0.0,,0.0,0.0,,556736479,0.0,0.0,0.0,0.0,1692352.9458999983,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0336,0.0,0,50187099.0
ARCA,2015Q3,NASDAQ,15,87537916,54307617429,53536207786,551030623,5705856,162391561,120022317,71959913,113572721,58259459,0.003039773770419664,0.0,0.0,,,0.0,,0.0,0.0,,556736479,0.0,0.0,0.0,0.0,1692352.9458999983,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.1293,1.0,1,32667205103.0
ARCA,2015Q3,NASDAQ,15,87537916,54307617429,53536207786,551030623,5705856,162391561,120022317,71959913,113572721,58259459,0.003039773770419664,0.0,0.0,,,0.0,,0.0,0.0,,556736479,0.0,0.0,0.0,0.0,1692352.9458999983,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Deutsche,0.0886,1.0,1,20450085061.0
ARCA,2015Q3,NYSE,11,332290,93147866,8771479,52918769,31457618,84371992,4395,0,0,0,0.0011041713423922824,0.010974235249015828,36916845.0,0.02550757154897719,0.0008083112194446736,41848591.0,0.0015035297126252114,5610951.0,57.3207000000005,0.02186274661817578,84376387,29840.300000000003,941659.0652000009,62920.600000000006,122670.8,93165.98850000073,925966.3204000008,0.43752578550205046,0.49597514764409145,0.06649906685385806,Market,0.011160220278215999,0.002553222621395249,0.6650483631868634,-0.227522577684813,0.28003535665591034,-0.27922704543646565,0.006619725975534515,0.004540494302681484,0.372441799832571,-0.36988857721117574,Barclays Capital,0.0,1.0,1,23958268691.0
ARCA,2015Q3,NYSE,11,332290,93147866,8771479,52918769,31457618,84371992,4395,0,0,0,0.0011041713423922824,0.010974235249015828,36916845.0,0.02550757154897719,0.0008083112194446736,41848591.0,0.0015035297126252114,5610951.0,57.3207000000005,0.02186274661817578,84376387,29840.300000000003,941659.0652000009,62920.600000000006,122670.8,93165.98850000073,925966.3204000008,0.43752578550205046,0.49597514764409145,0.06649906685385806,Market,0.011160220278215999,0.002553222621395249,0.6650483631868634,-0.227522577684813,0.28003535665591034,-0.27922704543646565,0.006619725975534515,0.004540494302681484,0.372441799832571,-0.36988857721117574,Credit Suisse,0.0,1.0,1,32667205103.0
ARCA,2015Q3,NYSE,11,332290,93147866,8771479,52918769,31457618,84371992,4395,0,0,0,0.0011041713423922824,0.010974235249015828,36916845.0,0.02550757154897719,0.0008083112194446736,41848591.0,0.0015035297126252114,5610951.0,57.3207000000005,0.02186274661817578,84376387,29840.300000000003,941659.0652000009,62920.600000000006,122670.8,93165.98850000073,925966.3204000008,0.43752578550205046,0.49597514764409145,0.06649906685385806,Market,0.011160220278215999,0.002553222621395249,0.6650483631868634,-0.227522577684813,0.28003535665591034,-0.27922704543646565,0.006619725975534515,0.004540494302681484,0.372441799832571,-0.36988857721117574,Deutsche,0.0049,1.0,1,20450085061.0
ARCA,2015Q3,NYSE,12,13739199,3370000622,163251974,2251886893,129130353,2380118966,471264,146568,188431,80529,0.007369591965609811,0.016516414911385304,236205922.0,0.012186849600663283,0.0010420454233996724,2069893234.0,0.07455269695325742,74918090.0,190.4865000000026,0.006724205061821517,2381017246,246137.30000000002,2878606.0462000025,154316122.99999994,503764.6,17547125.566099998,39325868.74609997,0.09920378459955094,0.8693314748044458,0.031464740596003224,Limit,0.0012089816027313236,0.06512595621073462,0.42332275326404106,-0.32411896866449014,0.3724092042744629,-0.3713671588510632,0.0018317615804986302,-0.0006227799777673065,15.795012794871615,-15.729886838660882,Barclays Capital,0.0856,1.0,1,23958268691.0
ARCA,2015Q3,NYSE,12,13739199,3370000622,163251974,2251886893,129130353,2380118966,471264,146568,188431,80529,0.007369591965609811,0.016516414911385304,236205922.0,0.012186849600663283,0.0010420454233996724,2069893234.0,0.07455269695325742,74918090.0,190.4865000000026,0.006724205061821517,2381017246,246137.30000000002,2878606.0462000025,154316122.99999994,503764.6,17547125.566099998,39325868.74609997,0.09920378459955094,0.8693314748044458,0.031464740596003224,Limit,0.0012089816027313236,0.06512595621073462,0.42332275326404106,-0.32411896866449014,0.3724092042744629,-0.3713671588510632,0.0018317615804986302,-0.0006227799777673065,15.795012794871615,-15.729886838660882,Credit Suisse,0.0124,1.0,1,32667205103.0
ARCA,2015Q3,NYSE,12,13739199,3370000622,163251974,2251886893,129130353,2380118966,471264,146568,188431,80529,0.007369591965609811,0.016516414911385304,236205922.0,0.012186849600663283,0.0010420454233996724,2069893234.0,0.07455269695325742,74918090.0,190.4865000000026,0.006724205061821517,2381017246,246137.30000000002,2878606.0462000025,154316122.99999994,503764.6,17547125.566099998,39325868.74609997,0.09920378459955094,0.8693314748044458,0.031464740596003224,Limit,0.0012089816027313236,0.06512595621073462,0.42332275326404106,-0.32411896866449014,0.3724092042744629,-0.3713671588510632,0.0018317615804986302,-0.0006227799777673065,15.795012794871615,-15.729886838660882,Deutsche,0.1461,1.0,1,20450085061.0
ARCA,2015Q3,NYSE,13,3572525,500083577,319700878,134433028,16855268,151095250,105642,40292,35184,10107,-0.01216958000571305,0.0,0.0,,,0.0,,0.0,0.0,,151288296,0.0,0.0,0.0,0.0,-1841115.0220999978,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.1256,1.0,1,23958268691.0
ARCA,2015Q3,NYSE,13,3572525,500083577,319700878,134433028,16855268,151095250,105642,40292,35184,10107,-0.01216958000571305,0.0,0.0,,,0.0,,0.0,0.0,,151288296,0.0,0.0,0.0,0.0,-1841115.0220999978,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.0848,1.0,1,32667205103.0
ARCA,2015Q3,NYSE,13,3572525,500083577,319700878,134433028,16855268,151095250,105642,40292,35184,10107,-0.01216958000571305,0.0,0.0,,,0.0,,0.0,0.0,,151288296,0.0,0.0,0.0,0.0,-1841115.0220999978,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Deutsche,0.0992,1.0,1,20450085061.0
ARCA,2015Q3,NYSE,14,52520570,10253279269,8362497336,1727696984,62908435,939382499,378120554,189325461,222368739,52644291,0.005367387894183518,0.0,0.0,,,0.0,,0.0,0.0,,1790605419,0.0,0.0,0.0,0.0,9610873.849200007,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.1256,1.0,1,23958268691.0
ARCA,2015Q3,NYSE,14,52520570,10253279269,8362497336,1727696984,62908435,939382499,378120554,189325461,222368739,52644291,0.005367387894183518,0.0,0.0,,,0.0,,0.0,0.0,,1790605419,0.0,0.0,0.0,0.0,9610873.849200007,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.0848,1.0,1,32667205103.0
ARCA,2015Q3,NYSE,14,52520570,10253279269,8362497336,1727696984,62908435,939382499,378120554,189325461,222368739,52644291,0.005367387894183518,0.0,0.0,,,0.0,,0.0,0.0,,1790605419,0.0,0.0,0.0,0.0,9610873.849200007,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Deutsche,0.0992,1.0,1,20450085061.0
ARCA,2015Q3,NYSE,15,99641683,27170414896,26292976202,566341750,9475336,155918013,127642260,83899233,126871122,54852666,-0.0016126913651534202,0.0,0.0,,,0.0,,0.0,0.0,,575817086,0.0,0.0,0.0,0.0,-928615.2425000044,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.1256,1.0,1,23958268691.0
ARCA,2015Q3,NYSE,15,99641683,27170414896,26292976202,566341750,9475336,155918013,127642260,83899233,126871122,54852666,-0.0016126913651534202,0.0,0.0,,,0.0,,0.0,0.0,,575817086,0.0,0.0,0.0,0.0,-928615.2425000044,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.0848,1.0,1,32667205103.0
ARCA,2015Q3,NYSE,15,99641683,27170414896,26292976202,566341750,9475336,155918013,127642260,83899233,126871122,54852666,-0.0016126913651534202,0.0,0.0,,,0.0,,0.0,0.0,,575817086,0.0,0.0,0.0,0.0,-928615.2425000044,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Deutsche,0.0992,1.0,1,20450085061.0
ARCA,2015Q3,Other,11,176592,118206619,15788526,73489680,28923610,101728072,21012,17927,370050,275029,-0.004895357259785306,0.024756778299964793,37097911.0,0.05968443733125553,3.2498252502681346,53520668.0,0.02549352709872755,11794711.0,212.89519999999965,4.583198570952691,102413290,120561727.89999999,2214167.944199995,1364430.6000000003,54057502.59999999,-501349.6426999979,2535423.1155000012,0.36223727408815787,0.5225949483704703,0.11516777754137182,Market,0.021619927884359492,1.718367421845348,0.7570178515636198,-0.3947805774754619,0.7462691739872257,2.503556076280909,0.008339072399844456,0.013280855484515037,0.5836118892444324,1.1347555326009156,Barclays Capital,0.0,1.0,1,23958268691.0
ARCA,2015Q3,Other,11,176592,118206619,15788526,73489680,28923610,101728072,21012,17927,370050,275029,-0.004895357259785306,0.024756778299964793,37097911.0,0.05968443733125553,3.2498252502681346,53520668.0,0.02549352709872755,11794711.0,212.89519999999965,4.583198570952691,102413290,120561727.89999999,2214167.944199995,1364430.6000000003,54057502.59999999,-501349.6426999979,2535423.1155000012,0.36223727408815787,0.5225949483704703,0.11516777754137182,Market,0.021619927884359492,1.718367421845348,0.7570178515636198,-0.3947805774754619,0.7462691739872257,2.503556076280909,0.008339072399844456,0.013280855484515037,0.5836118892444324,1.1347555326009156,Cowen Execution,0.0,0.0,0,50187099.0
ARCA,2015Q3,Other,11,176592,118206619,15788526,73489680,28923610,101728072,21012,17927,370050,275029,-0.004895357259785306,0.024756778299964793,37097911.0,0.05968443733125553,3.2498252502681346,53520668.0,0.02549352709872755,11794711.0,212.89519999999965,4.583198570952691,102413290,120561727.89999999,2214167.944199995,1364430.6000000003,54057502.59999999,-501349.6426999979,2535423.1155000012,0.36223727408815787,0.5225949483704703,0.11516777754137182,Market,0.021619927884359492,1.718367421845348,0.7570178515636198,-0.3947805774754619,0.7462691739872257,2.503556076280909,0.008339072399844456,0.013280855484515037,0.5836118892444324,1.1347555326009156,Credit Suisse,0.5,1.0,1,32667205103.0
ARCA,2015Q3,Other,11,176592,118206619,15788526,73489680,28923610,101728072,21012,17927,370050,275029,-0.004895357259785306,0.024756778299964793,37097911.0,0.05968443733125553,3.2498252502681346,53520668.0,0.02549352709872755,11794711.0,212.89519999999965,4.583198570952691,102413290,120561727.89999999,2214167.944199995,1364430.6000000003,54057502.59999999,-501349.6426999979,2535423.1155000012,0.36223727408815787,0.5225949483704703,0.11516777754137182,Market,0.021619927884359492,1.718367421845348,0.7570178515636198,-0.3947805774754619,0.7462691739872257,2.503556076280909,0.008339072399844456,0.013280855484515037,0.5836118892444324,1.1347555326009156,Deutsche,0.013000000000000001,1.0,1,20450085061.0
ARCA,2015Q3,Other,12,14383654,6829401060,2596618861,2886985961,122643944,3008510203,375582,168258,325899,202311,0.007487571000561283,0.016469602314441376,268864317.0,0.01033159104672117,0.04273475345558779,2582605104.0,0.12599203935438352,158160484.0,231.9463999999992,0.6604107344537463,3009629905,11489850.3,2777796.170300002,325387683.89999974,104450881.39999999,22534817.59910001,49567407.64899998,0.08933467751411116,0.8581138497160168,0.052551472769872015,Limit,0.0009229693543665138,0.14663876607113915,0.4032173395557703,-0.31388266204165916,0.42975042426586774,-0.38701567081027993,0.0012710965146646663,-0.0003481271602981525,21.863981024442655,-21.717342258371517,Barclays Capital,0.2387,1.0,1,23958268691.0
ARCA,2015Q3,Other,12,14383654,6829401060,2596618861,2886985961,122643944,3008510203,375582,168258,325899,202311,0.007487571000561283,0.016469602314441376,268864317.0,0.01033159104672117,0.04273475345558779,2582605104.0,0.12599203935438352,158160484.0,231.9463999999992,0.6604107344537463,3009629905,11489850.3,2777796.170300002,325387683.89999974,104450881.39999999,22534817.59910001,49567407.64899998,0.08933467751411116,0.8581138497160168,0.052551472769872015,Limit,0.0009229693543665138,0.14663876607113915,0.4032173395557703,-0.31388266204165916,0.42975042426586774,-0.38701567081027993,0.0012710965146646663,-0.0003481271602981525,21.863981024442655,-21.717342258371517,Cowen Execution,0.0,0.0,0,50187099.0
ARCA,2015Q3,Other,12,14383654,6829401060,2596618861,2886985961,122643944,3008510203,375582,168258,325899,202311,0.007487571000561283,0.016469602314441376,268864317.0,0.01033159104672117,0.04273475345558779,2582605104.0,0.12599203935438352,158160484.0,231.9463999999992,0.6604107344537463,3009629905,11489850.3,2777796.170300002,325387683.89999974,104450881.39999999,22534817.59910001,49567407.64899998,0.08933467751411116,0.8581138497160168,0.052551472769872015,Limit,0.0009229693543665138,0.14663876607113915,0.4032173395557703,-0.31388266204165916,0.42975042426586774,-0.38701567081027993,0.0012710965146646663,-0.0003481271602981525,21.863981024442655,-21.717342258371517,Credit Suisse,0.6106,1.0,1,32667205103.0
ARCA,2015Q3,Other,12,14383654,6829401060,2596618861,2886985961,122643944,3008510203,375582,168258,325899,202311,0.007487571000561283,0.016469602314441376,268864317.0,0.01033159104672117,0.04273475345558779,2582605104.0,0.12599203935438352,158160484.0,231.9463999999992,0.6604107344537463,3009629905,11489850.3,2777796.170300002,325387683.89999974,104450881.39999999,22534817.59910001,49567407.64899998,0.08933467751411116,0.8581138497160168,0.052551472769872015,Limit,0.0009229693543665138,0.14663876607113915,0.4032173395557703,-0.31388266204165916,0.42975042426586774,-0.38701567081027993,0.0012710965146646663,-0.0003481271602981525,21.863981024442655,-21.717342258371517,Deutsche,0.9133,1.0,1,20450085061.0
ARCA,2015Q3,Other,13,3234655,1588493151,1438198710,83471562,11073447,94221586,63786,78466,118591,58006,-0.02876329378317583,0.0,0.0,,,0.0,,0.0,0.0,,94545009,0.0,0.0,0.0,0.0,-2719425.8696000027,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.1138,1.0,1,23958268691.0
ARCA,2015Q3,Other,13,3234655,1588493151,1438198710,83471562,11073447,94221586,63786,78466,118591,58006,-0.02876329378317583,0.0,0.0,,,0.0,,0.0,0.0,,94545009,0.0,0.0,0.0,0.0,-2719425.8696000027,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0678,0.0,0,50187099.0
ARCA,2015Q3,Other,13,3234655,1588493151,1438198710,83471562,11073447,94221586,63786,78466,118591,58006,-0.02876329378317583,0.0,0.0,,,0.0,,0.0,0.0,,94545009,0.0,0.0,0.0,0.0,-2719425.8696000027,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.4632,1.0,1,32667205103.0
ARCA,2015Q3,Other,13,3234655,1588493151,1438198710,83471562,11073447,94221586,63786,78466,118591,58006,-0.02876329378317583,0.0,0.0,,,0.0,,0.0,0.0,,94545009,0.0,0.0,0.0,0.0,-2719425.8696000027,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Deutsche,0.5904,1.0,1,20450085061.0
ARCA,2015Q3,Other,14,47872431,54844140218,53231831325,1345201882,52479202,823973020,232759144,115633357,155704142,53877791,0.004618934248594292,0.0,0.0,,,0.0,,0.0,0.0,,1397681084,0.0,0.0,0.0,0.0,6455797.027499995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.1138,1.0,1,23958268691.0
ARCA,2015Q3,Other,14,47872431,54844140218,53231831325,1345201882,52479202,823973020,232759144,115633357,155704142,53877791,0.004618934248594292,0.0,0.0,,,0.0,,0.0,0.0,,1397681084,0.0,0.0,0.0,0.0,6455797.027499995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0678,0.0,0,50187099.0
ARCA,2015Q3,Other,14,47872431,54844140218,53231831325,1345201882,52479202,823973020,232759144,115633357,155704142,53877791,0.004618934248594292,0.0,0.0,,,0.0,,0.0,0.0,,1397681084,0.0,0.0,0.0,0.0,6455797.027499995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.4632,1.0,1,32667205103.0
ARCA,2015Q3,Other,14,47872431,54844140218,53231831325,1345201882,52479202,823973020,232759144,115633357,155704142,53877791,0.004618934248594292,0.0,0.0,,,0.0,,0.0,0.0,,1397681084,0.0,0.0,0.0,0.0,6455797.027499995,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Deutsche,0.5904,1.0,1,20450085061.0
ARCA,2015Q3,Other,15,161631994,154383574417,152417471172,471957129,9339035,175879006,79756560,47879552,84873488,55664935,0.0010119129921010539,0.0,0.0,,,0.0,,0.0,0.0,,481296164,0.0,0.0,0.0,0.0,487029.84139999957,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Barclays Capital,0.1138,1.0,1,23958268691.0
ARCA,2015Q3,Other,15,161631994,154383574417,152417471172,471957129,9339035,175879006,79756560,47879552,84873488,55664935,0.0010119129921010539,0.0,0.0,,,0.0,,0.0,0.0,,481296164,0.0,0.0,0.0,0.0,487029.84139999957,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Cowen Execution,0.0678,0.0,0,50187099.0
ARCA,2015Q3,Other,15,161631994,154383574417,152417471172,471957129,9339035,175879006,79756560,47879552,84873488,55664935,0.0010119129921010539,0.0,0.0,,,0.0,,0.0,0.0,,481296164,0.0,0.0,0.0,0.0,487029.84139999957,0.0,0.0,0.0,0.0,Other,,0.0,0.0,0.0,,,,,0.0,0.0,Credit Suisse,0.4632,1.0,1,32667205103.0
